date,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2016-11-12,Saturday,November,0.0,5.0,3.0,0.0,6.0,6.0,0.0,34.0,39.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-13,Sunday,November,0.0,7.0,6.0,1.0,8.0,8.0,0.0,37.0,35.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-14,Monday,November,0.0,1.0,4.0,1.0,9.0,5.0,0.0,43.0,44.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-15,Tuesday,November,0.0,5.0,3.0,0.0,7.0,13.0,2.0,29.0,41.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-16,Wednesday,November,0.0,1.0,1.0,0.0,4.0,3.0,0.0,31.0,40.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-17,Thursday,November,0.0,4.0,4.0,0.0,3.0,5.0,1.0,40.0,35.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-18,Friday,November,0.0,2.0,11.0,0.0,5.0,8.0,1.0,51.0,38.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-19,Saturday,November,0.0,6.0,3.0,0.0,12.0,10.0,1.0,53.0,36.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-20,Sunday,November,0.0,6.0,2.0,0.0,5.0,3.0,0.0,38.0,38.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-21,Monday,November,0.0,5.0,5.0,0.0,12.0,5.0,1.0,41.0,55.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-22,Tuesday,November,0.0,3.0,9.0,1.0,7.0,6.0,0.0,39.0,49.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-23,Wednesday,November,0.0,3.0,8.0,0.0,6.0,6.0,0.0,42.0,48.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-24,Thursday,November,0.0,3.0,5.0,0.0,6.0,7.0,0.0,21.0,22.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-25,Friday,November,0.0,5.0,7.0,1.0,5.0,9.0,1.0,37.0,48.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-26,Saturday,November,0.0,5.0,7.0,0.0,9.0,7.0,1.0,58.0,34.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-27,Sunday,November,0.0,6.0,4.0,2.0,2.0,7.0,0.0,45.0,33.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-28,Monday,November,0.0,9.0,9.0,0.0,4.0,12.0,3.0,37.0,57.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-29,Tuesday,November,0.0,4.0,5.0,0.0,7.0,7.0,0.0,48.0,46.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-11-30,Wednesday,November,0.0,3.0,3.0,1.0,4.0,6.0,1.0,39.0,46.0,11,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,339,916","3,209,146","130,770",3.9,11.0,47900.0
2016-12-01,Thursday,December,0.0,7.0,7.0,1.0,7.0,5.0,1.0,41.0,42.0,12,2016,,,,,,,
2016-12-02,Friday,December,0.0,4.0,3.0,0.0,6.0,11.0,1.0,47.0,57.0,12,2016,,,,,,,
2016-12-03,Saturday,December,0.0,8.0,3.0,0.0,8.0,4.0,2.0,44.0,28.0,12,2016,,,,,,,
2016-12-04,Sunday,December,0.0,4.0,2.0,0.0,7.0,8.0,1.0,38.0,26.0,12,2016,,,,,,,
2016-12-05,Monday,December,0.0,3.0,8.0,0.0,8.0,9.0,1.0,43.0,39.0,12,2016,,,,,,,
2016-12-06,Tuesday,December,0.0,3.0,3.0,1.0,3.0,4.0,1.0,29.0,32.0,12,2016,,,,,,,
2016-12-07,Wednesday,December,0.0,4.0,6.0,0.0,5.0,6.0,0.0,36.0,26.0,12,2016,,,,,,,
2016-12-08,Thursday,December,0.0,5.0,5.0,1.0,5.0,7.0,0.0,40.0,45.0,12,2016,,,,,,,
2016-12-09,Friday,December,0.0,3.0,5.0,1.0,4.0,5.0,1.0,49.0,29.0,12,2016,,,,,,,
2016-12-10,Saturday,December,0.0,4.0,6.0,0.0,6.0,8.0,1.0,35.0,41.0,12,2016,,,,,,,
2016-12-11,Sunday,December,0.0,3.0,5.0,1.0,4.0,6.0,1.0,27.0,36.0,12,2016,,,,,,,
2016-12-12,Monday,December,0.0,6.0,3.0,0.0,7.0,3.0,1.0,34.0,37.0,12,2016,,,,,,,
2016-12-13,Tuesday,December,0.0,3.0,8.0,0.0,6.0,9.0,1.0,36.0,44.0,12,2016,,,,,,,
2016-12-14,Wednesday,December,0.0,13.0,3.0,0.0,9.0,14.0,0.0,42.0,51.0,12,2016,,,,,,,
2016-12-15,Thursday,December,0.0,7.0,5.0,0.0,10.0,8.0,0.0,25.0,44.0,12,2016,,,,,,,
2016-12-16,Friday,December,0.0,1.0,5.0,0.0,10.0,8.0,2.0,52.0,48.0,12,2016,,,,,,,
2016-12-17,Saturday,December,0.0,6.0,7.0,0.0,11.0,6.0,0.0,38.0,32.0,12,2016,,,,,,,
2016-12-18,Sunday,December,0.0,6.0,8.0,0.0,8.0,13.0,1.0,44.0,43.0,12,2016,,,,,,,
2016-12-19,Monday,December,0.0,3.0,5.0,0.0,7.0,11.0,1.0,32.0,33.0,12,2016,,,,,,,
2016-12-20,Tuesday,December,0.0,3.0,2.0,0.0,4.0,7.0,0.0,32.0,53.0,12,2016,,,,,,,
2016-12-21,Wednesday,December,0.0,3.0,7.0,0.0,2.0,8.0,1.0,46.0,43.0,12,2016,,,,,,,
2016-12-22,Thursday,December,0.0,3.0,3.0,0.0,6.0,3.0,1.0,51.0,33.0,12,2016,,,,,,,
2016-12-23,Friday,December,0.0,5.0,9.0,2.0,8.0,7.0,2.0,54.0,46.0,12,2016,,,,,,,
2016-12-24,Saturday,December,0.0,6.0,9.0,0.0,4.0,2.0,3.0,32.0,30.0,12,2016,,,,,,,
2016-12-25,Sunday,December,0.0,8.0,5.0,1.0,0.0,4.0,0.0,14.0,12.0,12,2016,,,,,,,
2016-12-26,Monday,December,0.0,3.0,2.0,2.0,4.0,2.0,1.0,28.0,27.0,12,2016,,,,,,,
2016-12-27,Tuesday,December,0.0,3.0,2.0,1.0,5.0,4.0,1.0,33.0,41.0,12,2016,,,,,,,
2016-12-28,Wednesday,December,0.0,6.0,4.0,0.0,5.0,8.0,1.0,49.0,36.0,12,2016,,,,,,,
2016-12-29,Thursday,December,0.0,2.0,4.0,0.0,6.0,6.0,1.0,51.0,38.0,12,2016,,,,,,,
2016-12-30,Friday,December,0.0,5.0,7.0,0.0,9.0,4.0,0.0,43.0,38.0,12,2016,,,,,,,
2016-12-31,Saturday,December,0.0,2.0,5.0,1.0,4.0,7.0,0.0,45.0,24.0,12,2016,,,,,,,
2017-01-01,Sunday,January,0.0,8.0,4.0,0.0,4.0,3.0,2.0,29.0,40.0,1,2017,,,,,,,
2017-01-02,Monday,January,0.0,4.0,6.0,0.0,7.0,6.0,0.0,40.0,33.0,1,2017,,,,,,,
2017-01-03,Tuesday,January,0.0,11.0,5.0,0.0,3.0,3.0,2.0,31.0,38.0,1,2017,,,,,,,
2017-01-04,Wednesday,January,0.0,4.0,8.0,0.0,5.0,9.0,0.0,25.0,40.0,1,2017,,,,,,,
2017-01-05,Thursday,January,0.0,6.0,5.0,0.0,3.0,5.0,1.0,36.0,42.0,1,2017,,,,,,,
2017-01-06,Friday,January,0.0,5.0,8.0,1.0,3.0,4.0,1.0,34.0,30.0,1,2017,,,,,,,
2017-01-07,Saturday,January,0.0,3.0,3.0,1.0,2.0,4.0,0.0,33.0,30.0,1,2017,,,,,,,
2017-01-08,Sunday,January,0.0,4.0,1.0,1.0,10.0,2.0,0.0,29.0,28.0,1,2017,,,,,,,
2017-01-09,Monday,January,0.0,3.0,4.0,0.0,3.0,6.0,1.0,27.0,39.0,1,2017,,,,,,,
2017-01-10,Tuesday,January,0.0,7.0,3.0,0.0,5.0,6.0,0.0,27.0,26.0,1,2017,,,,,,,
2017-01-11,Wednesday,January,0.0,5.0,7.0,0.0,7.0,6.0,0.0,35.0,29.0,1,2017,,,,,,,
2017-01-12,Thursday,January,0.0,6.0,6.0,0.0,5.0,4.0,1.0,37.0,50.0,1,2017,,,,,,,
2017-01-13,Friday,January,0.0,5.0,9.0,0.0,4.0,2.0,1.0,36.0,48.0,1,2017,,,,,,,
2017-01-14,Saturday,January,0.0,7.0,3.0,0.0,2.0,7.0,0.0,30.0,33.0,1,2017,,,,,,,
2017-01-15,Sunday,January,0.0,9.0,4.0,0.0,5.0,12.0,1.0,35.0,37.0,1,2017,,,,,,,
2017-01-16,Monday,January,0.0,4.0,5.0,1.0,4.0,9.0,2.0,40.0,31.0,1,2017,,,,,,,
2017-01-17,Tuesday,January,0.0,8.0,8.0,3.0,5.0,7.0,0.0,52.0,32.0,1,2017,,,,,,,
2017-01-18,Wednesday,January,0.0,8.0,7.0,0.0,6.0,5.0,0.0,38.0,35.0,1,2017,,,,,,,
2017-01-19,Thursday,January,0.0,6.0,4.0,0.0,11.0,8.0,1.0,45.0,32.0,1,2017,,,,,,,
2017-01-20,Friday,January,0.0,6.0,4.0,0.0,4.0,12.0,0.0,37.0,35.0,1,2017,,,,,,,
2017-01-21,Saturday,January,1.0,8.0,3.0,0.0,6.0,13.0,0.0,26.0,35.0,1,2017,,,,,,,
2017-01-22,Sunday,January,0.0,6.0,2.0,0.0,9.0,7.0,2.0,39.0,38.0,1,2017,,,,,,,
2017-01-23,Monday,January,0.0,3.0,7.0,0.0,4.0,5.0,1.0,29.0,41.0,1,2017,,,,,,,
2017-01-24,Tuesday,January,0.0,7.0,3.0,1.0,7.0,8.0,1.0,41.0,53.0,1,2017,,,,,,,
2017-01-25,Wednesday,January,0.0,8.0,8.0,0.0,6.0,4.0,0.0,36.0,40.0,1,2017,,,,,,,
2017-01-26,Thursday,January,0.0,6.0,7.0,1.0,6.0,9.0,1.0,39.0,51.0,1,2017,,,,,,,
2017-01-27,Friday,January,0.0,5.0,2.0,0.0,6.0,15.0,0.0,44.0,46.0,1,2017,,,,,,,
2017-01-28,Saturday,January,0.0,4.0,2.0,0.0,8.0,9.0,1.0,38.0,51.0,1,2017,,,,,,,
2017-01-29,Sunday,January,0.0,11.0,6.0,1.0,7.0,10.0,0.0,41.0,35.0,1,2017,,,,,,,
2017-01-30,Monday,January,0.0,4.0,3.0,0.0,6.0,8.0,1.0,27.0,52.0,1,2017,,,,,,,
2017-01-31,Tuesday,January,0.0,4.0,2.0,0.0,1.0,4.0,3.0,28.0,26.0,1,2017,,,,,,,
2017-02-01,Wednesday,February,0.0,5.0,4.0,1.0,1.0,3.0,1.0,29.0,41.0,2,2017,,,,,,,
2017-02-02,Thursday,February,0.0,4.0,3.0,0.0,6.0,6.0,0.0,21.0,36.0,2,2017,,,,,,,
2017-02-03,Friday,February,0.0,5.0,4.0,0.0,9.0,4.0,1.0,23.0,37.0,2,2017,,,,,,,
2017-02-04,Saturday,February,0.0,11.0,2.0,0.0,7.0,12.0,1.0,25.0,44.0,2,2017,,,,,,,
2017-02-05,Sunday,February,0.0,7.0,9.0,0.0,4.0,5.0,3.0,20.0,39.0,2,2017,,,,,,,
2017-02-06,Monday,February,0.0,4.0,8.0,0.0,9.0,8.0,0.0,21.0,34.0,2,2017,,,,,,,
2017-02-07,Tuesday,February,0.0,7.0,3.0,1.0,5.0,13.0,0.0,29.0,39.0,2,2017,,,,,,,
2017-02-08,Wednesday,February,0.0,3.0,4.0,0.0,6.0,1.0,0.0,20.0,44.0,2,2017,,,,,,,
2017-02-09,Thursday,February,0.0,1.0,2.0,0.0,6.0,7.0,2.0,27.0,32.0,2,2017,,,,,,,
2017-02-10,Friday,February,0.0,6.0,6.0,0.0,2.0,7.0,1.0,26.0,25.0,2,2017,,,,,,,
2017-02-11,Saturday,February,0.0,5.0,4.0,0.0,4.0,6.0,1.0,25.0,30.0,2,2017,,,,,,,
2017-02-12,Sunday,February,0.0,1.0,3.0,1.0,10.0,1.0,0.0,27.0,28.0,2,2017,,,,,,,
2017-02-13,Monday,February,0.0,6.0,4.0,0.0,3.0,8.0,1.0,31.0,40.0,2,2017,,,,,,,
2017-02-14,Tuesday,February,0.0,5.0,3.0,0.0,10.0,3.0,0.0,30.0,30.0,2,2017,,,,,,,
2017-02-15,Wednesday,February,0.0,4.0,3.0,0.0,6.0,4.0,1.0,21.0,35.0,2,2017,,,,,,,
2017-02-16,Thursday,February,0.0,1.0,1.0,0.0,7.0,4.0,1.0,33.0,33.0,2,2017,,,,,,,
2017-02-17,Friday,February,0.0,6.0,6.0,2.0,12.0,3.0,0.0,39.0,37.0,2,2017,,,,,,,
2017-02-18,Saturday,February,0.0,7.0,3.0,0.0,7.0,8.0,3.0,21.0,47.0,2,2017,,,,,,,
2017-02-19,Sunday,February,0.0,8.0,1.0,0.0,6.0,6.0,1.0,35.0,42.0,2,2017,,,,,,,
2017-02-20,Monday,February,0.0,4.0,3.0,0.0,7.0,6.0,1.0,20.0,49.0,2,2017,,,,,,,
2017-02-21,Tuesday,February,0.0,4.0,2.0,0.0,5.0,5.0,0.0,40.0,42.0,2,2017,,,,,,,
2017-02-22,Wednesday,February,0.0,10.0,3.0,0.0,2.0,5.0,1.0,26.0,34.0,2,2017,,,,,,,
2017-02-23,Thursday,February,0.0,9.0,2.0,0.0,10.0,5.0,0.0,14.0,57.0,2,2017,,,,,,,
2017-02-24,Friday,February,0.0,5.0,3.0,0.0,7.0,12.0,0.0,29.0,51.0,2,2017,,,,,,,
2017-02-25,Saturday,February,0.0,5.0,3.0,0.0,4.0,1.0,3.0,21.0,35.0,2,2017,,,,,,,
2017-02-26,Sunday,February,0.0,5.0,4.0,0.0,3.0,3.0,0.0,19.0,44.0,2,2017,,,,,,,
2017-02-27,Monday,February,0.0,2.0,3.0,1.0,7.0,2.0,0.0,22.0,40.0,2,2017,,,,,,,
2017-02-28,Tuesday,February,0.0,6.0,6.0,0.0,4.0,7.0,0.0,16.0,34.0,2,2017,,,,,,,
2017-03-01,Wednesday,March,0.0,2.0,9.0,2.0,3.0,2.0,0.0,21.0,32.0,3,2017,,,,,,,
2017-03-02,Thursday,March,0.0,3.0,6.0,1.0,4.0,1.0,0.0,21.0,28.0,3,2017,,,,,,,
2017-03-03,Friday,March,0.0,7.0,4.0,0.0,7.0,7.0,1.0,22.0,37.0,3,2017,,,,,,,
2017-03-04,Saturday,March,0.0,6.0,2.0,1.0,4.0,7.0,2.0,18.0,38.0,3,2017,,,,,,,
2017-03-05,Sunday,March,0.0,1.0,4.0,0.0,8.0,5.0,0.0,19.0,33.0,3,2017,,,,,,,
2017-03-06,Monday,March,0.0,6.0,2.0,0.0,5.0,6.0,1.0,17.0,40.0,3,2017,,,,,,,
2017-03-07,Tuesday,March,0.0,5.0,6.0,0.0,5.0,3.0,1.0,21.0,39.0,3,2017,,,,,,,
2017-03-08,Wednesday,March,0.0,3.0,5.0,0.0,5.0,8.0,0.0,17.0,37.0,3,2017,,,,,,,
2017-03-09,Thursday,March,0.0,5.0,4.0,0.0,8.0,5.0,0.0,23.0,29.0,3,2017,,,,,,,
2017-03-10,Friday,March,0.0,0.0,5.0,1.0,8.0,5.0,0.0,33.0,32.0,3,2017,,,,,,,
2017-03-11,Saturday,March,0.0,2.0,3.0,2.0,8.0,2.0,0.0,20.0,30.0,3,2017,,,,,,,
2017-03-12,Sunday,March,0.0,4.0,1.0,0.0,8.0,5.0,1.0,18.0,24.0,3,2017,,,,,,,
2017-03-13,Monday,March,0.0,5.0,2.0,0.0,6.0,4.0,0.0,19.0,35.0,3,2017,,,,,,,
2017-03-14,Tuesday,March,0.0,3.0,2.0,0.0,2.0,3.0,0.0,14.0,22.0,3,2017,,,,,,,
2017-03-15,Wednesday,March,0.0,5.0,2.0,0.0,4.0,2.0,0.0,19.0,33.0,3,2017,,,,,,,
2017-03-16,Thursday,March,0.0,4.0,5.0,0.0,6.0,5.0,0.0,15.0,31.0,3,2017,,,,,,,
2017-03-17,Friday,March,0.0,2.0,6.0,2.0,6.0,4.0,1.0,13.0,39.0,3,2017,,,,,,,
2017-03-18,Saturday,March,0.0,5.0,3.0,0.0,6.0,4.0,2.0,15.0,35.0,3,2017,,,,,,,
2017-03-19,Sunday,March,0.0,5.0,2.0,0.0,1.0,5.0,3.0,23.0,20.0,3,2017,,,,,,,
2017-03-20,Monday,March,0.0,4.0,3.0,2.0,8.0,6.0,0.0,29.0,43.0,3,2017,,,,,,,
2017-03-21,Tuesday,March,0.0,10.0,2.0,1.0,2.0,4.0,0.0,22.0,36.0,3,2017,,,,,,,
2017-03-22,Wednesday,March,0.0,5.0,2.0,0.0,6.0,3.0,1.0,32.0,29.0,3,2017,,,,,,,
2017-03-23,Thursday,March,0.0,4.0,2.0,1.0,7.0,5.0,1.0,19.0,32.0,3,2017,,,,,,,
2017-03-24,Friday,March,0.0,6.0,7.0,1.0,5.0,9.0,0.0,20.0,36.0,3,2017,,,,,,,
2017-03-25,Saturday,March,0.0,5.0,4.0,0.0,7.0,6.0,0.0,30.0,35.0,3,2017,,,,,,,
2017-03-26,Sunday,March,0.0,8.0,3.0,0.0,5.0,5.0,3.0,23.0,33.0,3,2017,,,,,,,
2017-03-27,Monday,March,0.0,4.0,4.0,0.0,7.0,4.0,0.0,30.0,42.0,3,2017,,,,,,,
2017-03-28,Tuesday,March,0.0,3.0,4.0,1.0,4.0,3.0,2.0,20.0,37.0,3,2017,,,,,,,
2017-03-29,Wednesday,March,0.0,5.0,8.0,0.0,8.0,1.0,0.0,22.0,33.0,3,2017,,,,,,,
2017-03-30,Thursday,March,0.0,0.0,4.0,0.0,7.0,1.0,0.0,25.0,38.0,3,2017,,,,,,,
2017-03-31,Friday,March,0.0,3.0,5.0,1.0,9.0,4.0,1.0,26.0,33.0,3,2017,,,,,,,
2017-04-01,Saturday,April,0.0,7.0,2.0,0.0,5.0,3.0,0.0,36.0,40.0,4,2017,,,,,,,
2017-04-02,Sunday,April,0.0,6.0,3.0,0.0,5.0,5.0,0.0,24.0,32.0,4,2017,,,,,,,
2017-04-03,Monday,April,0.0,3.0,5.0,0.0,11.0,4.0,0.0,22.0,31.0,4,2017,,,,,,,
2017-04-04,Tuesday,April,0.0,4.0,6.0,0.0,8.0,3.0,0.0,32.0,32.0,4,2017,,,,,,,
2017-04-05,Wednesday,April,0.0,5.0,3.0,0.0,11.0,3.0,1.0,20.0,43.0,4,2017,,,,,,,
2017-04-06,Thursday,April,0.0,2.0,4.0,0.0,2.0,5.0,0.0,26.0,34.0,4,2017,,,,,,,
2017-04-07,Friday,April,0.0,4.0,4.0,0.0,8.0,4.0,0.0,30.0,35.0,4,2017,,,,,,,
2017-04-08,Saturday,April,0.0,8.0,4.0,0.0,5.0,8.0,1.0,20.0,30.0,4,2017,,,,,,,
2017-04-09,Sunday,April,0.0,8.0,3.0,1.0,8.0,5.0,2.0,30.0,48.0,4,2017,,,,,,,
2017-04-10,Monday,April,0.0,5.0,4.0,0.0,7.0,6.0,4.0,26.0,44.0,4,2017,,,,,,,
2017-04-11,Tuesday,April,0.0,2.0,7.0,0.0,6.0,5.0,1.0,26.0,39.0,4,2017,,,,,,,
2017-04-12,Wednesday,April,0.0,5.0,4.0,0.0,6.0,6.0,0.0,18.0,50.0,4,2017,,,,,,,
2017-04-13,Thursday,April,1.0,4.0,3.0,0.0,0.0,8.0,0.0,17.0,49.0,4,2017,,,,,,,
2017-04-14,Friday,April,0.0,5.0,13.0,1.0,9.0,3.0,1.0,28.0,41.0,4,2017,,,,,,,
2017-04-15,Saturday,April,0.0,12.0,6.0,0.0,9.0,8.0,2.0,30.0,47.0,4,2017,,,,,,,
2017-04-16,Sunday,April,0.0,5.0,3.0,1.0,11.0,8.0,2.0,22.0,32.0,4,2017,,,,,,,
2017-04-17,Monday,April,0.0,4.0,3.0,2.0,5.0,4.0,0.0,26.0,47.0,4,2017,,,,,,,
2017-04-18,Tuesday,April,0.0,7.0,4.0,0.0,5.0,11.0,0.0,21.0,21.0,4,2017,,,,,,,
2017-04-19,Wednesday,April,0.0,5.0,7.0,0.0,5.0,7.0,0.0,30.0,48.0,4,2017,,,,,,,
2017-04-20,Thursday,April,0.0,7.0,3.0,0.0,7.0,9.0,1.0,20.0,41.0,4,2017,,,,,,,
2017-04-21,Friday,April,0.0,4.0,5.0,0.0,10.0,5.0,1.0,28.0,34.0,4,2017,,,,,,,
2017-04-22,Saturday,April,0.0,1.0,7.0,0.0,8.0,7.0,2.0,35.0,32.0,4,2017,,,,,,,
2017-04-23,Sunday,April,0.0,7.0,4.0,0.0,12.0,5.0,2.0,25.0,41.0,4,2017,,,,,,,
2017-04-24,Monday,April,0.0,4.0,1.0,0.0,6.0,5.0,1.0,32.0,35.0,4,2017,,,,,,,
2017-04-25,Tuesday,April,1.0,4.0,9.0,0.0,5.0,5.0,0.0,28.0,41.0,4,2017,,,,,,,
2017-04-26,Wednesday,April,0.0,2.0,6.0,0.0,3.0,2.0,1.0,21.0,54.0,4,2017,,,,,,,
2017-04-27,Thursday,April,0.0,9.0,3.0,1.0,4.0,5.0,1.0,29.0,44.0,4,2017,,,,,,,
2017-04-28,Friday,April,0.0,5.0,1.0,1.0,7.0,13.0,2.0,42.0,44.0,4,2017,,,,,,,
2017-04-29,Saturday,April,0.0,8.0,3.0,0.0,12.0,8.0,1.0,39.0,43.0,4,2017,,,,,,,
2017-04-30,Sunday,April,0.0,5.0,4.0,0.0,10.0,3.0,1.0,19.0,37.0,4,2017,,,,,,,
2017-05-01,Monday,May,0.0,4.0,6.0,0.0,4.0,4.0,1.0,32.0,27.0,5,2017,,,,,,,
2017-05-02,Tuesday,May,0.0,4.0,3.0,0.0,10.0,4.0,2.0,28.0,40.0,5,2017,,,,,,,
2017-05-03,Wednesday,May,0.0,3.0,5.0,0.0,7.0,7.0,0.0,28.0,48.0,5,2017,,,,,,,
2017-05-04,Thursday,May,0.0,6.0,4.0,0.0,6.0,6.0,0.0,19.0,32.0,5,2017,,,,,,,
2017-05-05,Friday,May,0.0,8.0,6.0,1.0,12.0,6.0,0.0,48.0,57.0,5,2017,,,,,,,
2017-05-06,Saturday,May,0.0,6.0,3.0,0.0,7.0,8.0,4.0,37.0,36.0,5,2017,,,,,,,
2017-05-07,Sunday,May,0.0,6.0,1.0,0.0,8.0,8.0,1.0,34.0,43.0,5,2017,,,,,,,
2017-05-08,Monday,May,0.0,7.0,6.0,0.0,8.0,5.0,1.0,40.0,41.0,5,2017,,,,,,,
2017-05-09,Tuesday,May,0.0,8.0,3.0,1.0,5.0,3.0,0.0,32.0,37.0,5,2017,,,,,,,
2017-05-10,Wednesday,May,0.0,4.0,6.0,1.0,7.0,2.0,0.0,50.0,41.0,5,2017,,,,,,,
2017-05-11,Thursday,May,0.0,1.0,5.0,0.0,14.0,4.0,0.0,25.0,33.0,5,2017,,,,,,,
2017-05-12,Friday,May,0.0,4.0,7.0,0.0,7.0,4.0,1.0,48.0,39.0,5,2017,,,,,,,
2017-05-13,Saturday,May,0.0,5.0,1.0,0.0,4.0,3.0,0.0,41.0,28.0,5,2017,,,,,,,
2017-05-14,Sunday,May,0.0,6.0,6.0,0.0,3.0,6.0,2.0,24.0,33.0,5,2017,,,,,,,
2017-05-15,Monday,May,0.0,2.0,3.0,0.0,4.0,6.0,2.0,28.0,55.0,5,2017,,,,,,,
2017-05-16,Tuesday,May,0.0,4.0,3.0,0.0,6.0,5.0,3.0,30.0,30.0,5,2017,,,,,,,
2017-05-17,Wednesday,May,0.0,4.0,5.0,0.0,9.0,6.0,0.0,23.0,47.0,5,2017,,,,,,,
2017-05-18,Thursday,May,0.0,7.0,3.0,0.0,6.0,2.0,1.0,25.0,51.0,5,2017,,,,,,,
2017-05-19,Friday,May,0.0,6.0,3.0,0.0,9.0,4.0,1.0,32.0,40.0,5,2017,,,,,,,
2017-05-20,Saturday,May,0.0,5.0,5.0,0.0,6.0,5.0,1.0,43.0,42.0,5,2017,,,,,,,
2017-05-21,Sunday,May,0.0,6.0,10.0,0.0,8.0,5.0,4.0,37.0,32.0,5,2017,,,,,,,
2017-05-22,Monday,May,0.0,5.0,7.0,1.0,8.0,2.0,0.0,20.0,54.0,5,2017,,,,,,,
2017-05-23,Tuesday,May,0.0,5.0,10.0,0.0,7.0,3.0,1.0,28.0,41.0,5,2017,,,,,,,
2017-05-24,Wednesday,May,0.0,4.0,4.0,0.0,9.0,6.0,1.0,38.0,47.0,5,2017,,,,,,,
2017-05-25,Thursday,May,0.0,8.0,8.0,0.0,3.0,5.0,0.0,23.0,55.0,5,2017,,,,,,,
2017-05-26,Friday,May,0.0,9.0,3.0,0.0,7.0,4.0,2.0,39.0,49.0,5,2017,,,,,,,
2017-05-27,Saturday,May,0.0,6.0,0.0,1.0,9.0,3.0,1.0,50.0,47.0,5,2017,,,,,,,
2017-05-28,Sunday,May,0.0,8.0,4.0,1.0,5.0,8.0,2.0,38.0,44.0,5,2017,,,,,,,
2017-05-29,Monday,May,0.0,4.0,2.0,0.0,3.0,4.0,2.0,42.0,49.0,5,2017,,,,,,,
2017-05-30,Tuesday,May,0.0,5.0,3.0,1.0,5.0,4.0,0.0,45.0,46.0,5,2017,,,,,,,
2017-05-31,Wednesday,May,0.0,2.0,4.0,0.0,5.0,6.0,0.0,28.0,50.0,5,2017,,,,,,,
2017-06-01,Thursday,June,0.0,4.0,5.0,0.0,5.0,6.0,3.0,19.0,51.0,6,2017,,,,,,,
2017-06-02,Friday,June,0.0,6.0,0.0,0.0,10.0,8.0,0.0,23.0,45.0,6,2017,,,,,,,
2017-06-03,Saturday,June,0.0,7.0,3.0,0.0,7.0,7.0,1.0,33.0,37.0,6,2017,,,,,,,
2017-06-04,Sunday,June,0.0,5.0,4.0,0.0,6.0,4.0,1.0,36.0,31.0,6,2017,,,,,,,
2017-06-05,Monday,June,0.0,0.0,2.0,0.0,10.0,11.0,1.0,36.0,48.0,6,2017,,,,,,,
