Date,Holiday,Public,labor force,employment,unemployment,unemployment rate,Area,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2010-03-15,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,6.0,4.0,0.0,6.0,10.0,0.0,18.0,27.0,71.0,1.8,0.0,0.0,10.6,7.2,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-16,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,5.0,5.0,1.0,2.0,2.0,0.0,22.0,22.0,59.0,0.3,0.0,0.0,10.0,7.2,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-17,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,3.0,9.0,0.0,11.0,4.0,0.0,24.0,21.0,72.0,0.0,0.0,0.0,17.8,1.7,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-18,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,5.0,9.0,0.0,8.0,11.0,0.0,28.0,21.0,82.0,0.0,0.0,0.0,20.6,2.8,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-19,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,6.0,11.0,0.0,14.0,3.0,0.0,20.0,21.0,75.0,0.0,0.0,0.0,21.7,3.3,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-20,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,8.0,15.0,0.0,13.0,9.0,1.0,18.0,20.0,84.0,0.0,0.0,0.0,22.8,4.4,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-21,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,9.0,9.0,0.0,12.0,4.0,2.0,23.0,16.0,75.0,0.0,0.0,0.0,24.4,6.1,13.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-22,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,4.0,11.0,1.0,8.0,9.0,1.0,31.0,26.0,91.0,0.0,0.0,0.0,25.0,13.3,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-23,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,11.0,16.0,0.0,6.0,12.0,0.0,15.0,31.0,91.0,8.1,0.0,0.0,18.3,7.8,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-24,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,12.0,11.0,0.0,12.0,10.0,0.0,17.0,23.0,85.0,0.0,0.0,0.0,11.7,7.8,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-25,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,15.0,10.0,0.0,10.0,23.0,1.0,14.0,26.0,99.0,0.0,0.0,0.0,20.0,5.6,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-26,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,2.0,7.0,13.0,0.0,8.0,10.0,0.0,25.0,24.0,89.0,6.9,0.0,0.0,23.3,7.8,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-27,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,8.0,7.0,2.0,14.0,10.0,0.0,24.0,13.0,78.0,0.0,0.0,0.0,9.4,-1.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-28,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,7.0,8.0,0.0,15.0,5.0,2.0,24.0,9.0,70.0,0.0,0.0,0.0,9.4,-1.1,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-29,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,5.0,9.0,0.0,13.0,9.0,0.0,31.0,18.0,85.0,20.8,0.0,0.0,16.7,3.9,10.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-30,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,7.0,11.0,4.0,7.0,10.0,1.0,22.0,9.0,71.0,6.1,0.0,0.0,13.9,6.7,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-03-31,,True,3119495,2908956,210539,6.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,3.0,3.0,0.0,13.0,11.0,0.0,23.0,32.0,85.0,0.0,0.0,0.0,13.3,7.2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2010-04-01,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,10.0,9.0,0.0,8.0,19.0,1.0,13.0,36.0,96.0,0.0,0.0,0.0,22.2,6.1,7.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-02,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,11.0,7.0,0.0,10.0,9.0,2.0,27.0,29.0,95.0,0.0,0.0,0.0,25.0,7.8,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-03,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,10.0,5.0,0.0,7.0,15.0,1.0,18.0,25.0,81.0,0.0,0.0,0.0,25.6,8.3,12.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-04,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,2.0,3.0,0.0,7.0,6.0,1.0,34.0,16.0,69.0,0.0,0.0,0.0,25.6,6.1,12.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-05,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,2.0,6.0,0.0,6.0,8.0,0.0,20.0,25.0,67.0,0.0,0.0,0.0,25.6,10.6,11.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-06,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,8.0,11.0,1.0,7.0,8.0,0.0,17.0,24.0,76.0,0.0,0.0,0.0,29.4,11.7,18.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-07,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,9.0,10.0,0.0,12.0,6.0,1.0,25.0,28.0,91.0,0.0,0.0,0.0,33.3,17.2,19.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-08,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,1.0,7.0,11.0,0.0,8.0,8.0,0.0,13.0,16.0,64.0,0.0,0.0,0.0,32.8,19.4,21.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-09,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,6.0,5.0,0.0,12.0,11.0,1.0,10.0,23.0,68.0,21.1,0.0,0.0,28.9,9.4,9.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-10,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,7.0,6.0,1.0,11.0,11.0,0.0,24.0,20.0,80.0,0.0,0.0,0.0,13.9,3.9,8.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-11,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,1.0,10.0,6.0,1.0,9.0,10.0,0.0,20.0,14.0,71.0,0.0,0.0,0.0,18.9,3.9,10.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-12,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,2.0,13.0,0.0,10.0,6.0,0.0,20.0,22.0,73.0,0.0,0.0,0.0,25.6,10.6,13.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-13,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,5.0,9.0,0.0,3.0,6.0,0.0,34.0,19.0,76.0,0.0,0.0,0.0,23.3,9.4,11.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-14,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,3.0,7.0,1.0,8.0,15.0,1.0,18.0,23.0,76.0,4.8,0.0,0.0,11.7,5.0,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-15,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,6.0,11.0,0.0,9.0,15.0,0.0,28.0,21.0,90.0,0.0,0.0,0.0,17.8,5.6,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-16,Emancipation Day,False,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,11.0,16.0,0.0,13.0,9.0,1.0,32.0,32.0,114.0,0.0,0.0,0.0,24.4,10.0,17.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-17,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,12.0,12.0,0.0,16.0,13.0,3.0,37.0,27.0,120.0,0.5,0.0,0.0,29.4,14.4,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-18,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,1.0,8.0,3.0,0.0,5.0,12.0,1.0,43.0,26.0,99.0,0.0,0.0,0.0,18.3,3.3,6.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-19,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,8.0,11.0,0.0,12.0,4.0,0.0,29.0,20.0,84.0,0.0,0.0,0.0,14.4,6.7,8.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-20,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,9.0,11.0,0.0,7.0,9.0,0.0,21.0,22.0,79.0,0.0,0.0,0.0,19.4,5.6,9.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-21,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,6.0,6.0,0.0,12.0,12.0,1.0,22.0,25.0,84.0,0.0,0.0,0.0,19.4,5.6,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-22,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,7.0,13.0,0.0,9.0,12.0,0.0,26.0,40.0,107.0,0.0,0.0,0.0,16.7,10.0,11.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-23,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,11.0,12.0,0.0,19.0,15.0,0.0,19.0,23.0,99.0,0.0,0.0,0.0,23.9,9.4,12.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-24,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,4.0,9.0,0.0,15.0,8.0,0.0,32.0,9.0,77.0,0.0,0.0,0.0,22.8,10.0,13.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-25,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,8.0,5.0,0.0,11.0,6.0,0.0,15.0,11.0,56.0,4.3,0.0,0.0,20.0,11.1,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-26,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,6.0,9.0,0.0,8.0,14.0,1.0,32.0,22.0,92.0,1.3,0.0,0.0,25.6,12.2,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-27,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,1.0,6.0,18.0,0.0,7.0,7.0,0.0,27.0,35.0,101.0,4.3,0.0,0.0,17.2,12.8,13.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-28,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,13.0,13.0,0.0,8.0,11.0,0.0,23.0,26.0,94.0,0.0,0.0,0.0,17.8,5.6,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-29,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,3.0,13.0,0.0,9.0,6.0,0.0,41.0,33.0,105.0,0.0,0.0,0.0,15.6,4.4,10.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-04-30,,True,3140894,2948976,191918,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,3.0,15.0,0.0,20.0,11.0,2.0,30.0,23.0,104.0,0.0,0.0,0.0,22.8,6.7,10.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,4.0,10.0,2.0,14.0,16.0,1.0,26.0,12.0,85.0,0.0,0.0,0.0,28.9,10.6,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-02,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,10.0,3.0,0.0,12.0,8.0,0.0,26.0,15.0,74.0,0.3,0.0,0.0,31.7,18.9,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-03,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,4.0,11.0,0.0,14.0,16.0,0.0,31.0,31.0,107.0,10.2,0.0,0.0,32.2,17.2,22.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-04,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,7.0,8.0,0.0,11.0,12.0,1.0,28.0,34.0,101.0,0.0,0.0,0.0,27.8,18.9,22.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-05,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,16.0,13.0,0.0,13.0,7.0,1.0,27.0,20.0,97.0,0.0,0.0,0.0,28.3,12.2,17.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-06,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,10.0,6.0,0.0,9.0,10.0,0.0,27.0,25.0,87.0,0.0,0.0,0.0,28.3,17.2,21.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-07,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,1.0,11.0,12.0,0.0,16.0,10.0,0.0,38.0,31.0,119.0,0.0,0.0,0.0,27.8,10.6,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-08,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,9.0,8.0,1.0,11.0,12.0,1.0,38.0,22.0,102.0,0.0,0.0,0.0,25.0,10.0,22.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-09,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,5.0,7.0,0.0,13.0,13.0,0.0,19.0,20.0,77.0,0.0,0.0,0.0,25.0,8.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-10,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,4.0,9.0,0.0,10.0,13.0,1.0,23.0,24.0,84.0,0.0,0.0,0.0,16.7,6.1,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-11,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,4.0,8.0,0.0,12.0,13.0,0.0,21.0,21.0,79.0,0.0,0.0,0.0,18.3,5.0,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-12,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,6.0,12.0,0.0,6.0,12.0,0.0,22.0,27.0,85.0,2.5,0.0,0.0,16.1,10.0,16.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-13,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,2.0,11.0,0.0,9.0,15.0,0.0,14.0,36.0,87.0,4.3,0.0,0.0,26.7,11.1,11.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-14,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,6.0,9.0,0.0,7.0,17.0,0.0,27.0,33.0,99.0,0.0,0.0,0.0,16.7,11.1,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-15,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,7.0,12.0,0.0,18.0,12.0,1.0,25.0,30.0,105.0,7.4,0.0,0.0,30.6,16.7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-16,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,5.0,5.0,1.0,10.0,12.0,0.0,29.0,26.0,88.0,0.0,0.0,0.0,26.1,12.8,15.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-17,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,5.0,15.0,0.0,11.0,14.0,0.0,30.0,30.0,105.0,0.8,0.0,0.0,23.3,13.9,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-18,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,5.0,12.0,0.0,12.0,9.0,1.0,22.0,31.0,92.0,13.7,0.0,0.0,17.8,11.1,12.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-19,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,5.0,13.0,0.0,8.0,11.0,1.0,18.0,39.0,95.0,4.3,0.0,0.0,13.9,9.4,12.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-20,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,1.0,10.0,9.0,1.0,20.0,16.0,0.0,32.0,31.0,120.0,0.0,0.0,0.0,18.3,10.6,16.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-21,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,5.0,19.0,0.0,8.0,10.0,0.0,23.0,41.0,106.0,0.0,0.0,0.0,27.8,13.3,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-22,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,7.0,11.0,0.0,16.0,14.0,0.0,17.0,37.0,102.0,0.0,0.0,0.0,30.0,17.8,18.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-23,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,1.0,12.0,5.0,0.0,12.0,15.0,0.0,24.0,29.0,98.0,14.5,0.0,0.0,26.1,18.3,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-24,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,1.0,6.0,12.0,0.0,6.0,10.0,0.0,11.0,30.0,76.0,0.8,0.0,0.0,22.8,18.3,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-25,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,7.0,16.0,0.0,10.0,10.0,0.0,22.0,29.0,94.0,0.0,0.0,0.0,26.1,18.3,18.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-26,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,7.0,9.0,0.0,8.0,16.0,0.0,18.0,20.0,78.0,0.0,0.0,0.0,26.7,15.6,21.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-27,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,4.0,14.0,1.0,11.0,11.0,1.0,24.0,38.0,104.0,0.0,0.0,0.0,31.7,19.4,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-28,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,10.0,12.0,2.0,12.0,15.0,1.0,21.0,36.0,109.0,5.1,0.0,0.0,33.3,17.2,18.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-29,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,6.0,15.0,0.0,12.0,14.0,2.0,9.0,17.0,75.0,2.0,0.0,0.0,23.9,17.2,18.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-30,,True,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,14.0,9.0,2.0,5.0,13.0,0.0,25.0,25.0,93.0,0.8,0.0,0.0,27.2,18.3,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-05-31,Memorial Day,False,3153116,2955644,197472,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,5.0,10.0,1.0,6.0,6.0,0.0,17.0,15.0,60.0,0.0,0.0,0.0,31.1,19.4,24.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-06-01,,True,3173276,2968534,204742,6.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,June,0.0,9.0,18.0,0.0,11.0,13.0,2.0,26.0,27.0,106.0,0.0,0.0,0.0,33.3,22.2,23.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
