Date,labor force,employment,unemployment,unemployment rate,Area
2010-08-10,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-11,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-12,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-13,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-14,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-15,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-16,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-17,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-18,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-19,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-20,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-21,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-22,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-23,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-24,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-25,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-26,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-27,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-28,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-29,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-30,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-08-31,3170006,2969718,200288,6.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-01,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-02,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-03,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-04,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-05,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-06,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-07,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-08,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-09,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-10,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-11,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-12,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-13,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-14,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-15,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-16,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-17,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-18,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-19,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-20,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-21,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-22,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-23,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-24,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-25,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-26,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-27,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-28,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-29,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-09-30,3162578,2967976,194602,6.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-01,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-02,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-03,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-04,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-05,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-06,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-07,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-08,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-09,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-10,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-11,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-12,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-13,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-14,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-15,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-16,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-17,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-18,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-19,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-20,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-21,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-22,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-23,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-24,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-25,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-26,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-27,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-28,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-29,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-30,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-10-31,3162283,2971549,190734,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-01,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-02,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-03,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-04,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-05,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-06,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-07,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-08,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-09,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-10,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-11,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-12,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-13,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-14,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-15,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-16,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-17,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-18,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-19,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-20,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-21,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-22,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-23,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-24,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-25,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-26,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-27,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-28,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-29,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-11-30,3163810,2971980,191830,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-01,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-02,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-03,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-04,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-05,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-06,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-07,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-08,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-09,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-10,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-11,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-12,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-13,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-14,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-15,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-16,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-17,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-18,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-19,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-20,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-21,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-22,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-23,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-24,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-25,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-26,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-27,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-28,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-29,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-30,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2010-12-31,3161774,2975279,186495,5.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-01,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-02,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-03,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-04,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-05,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-06,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-07,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-08,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-09,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-10,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-11,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-12,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-13,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-14,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-15,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-16,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-17,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-18,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-19,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-20,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-21,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-22,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-23,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-24,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-25,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2011-01-26,3171787,2970129,201658,6.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
