date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,Holiday,Public
2010-03-14,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Sunday,March,0.0,6.0,6.0,0.0,7.0,13.0,0.0,26.0,9.0,67.0,13.5,0.0,0.0,12.2,8.9,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-15,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Monday,March,0.0,6.0,4.0,0.0,6.0,10.0,0.0,18.0,27.0,71.0,1.8,0.0,0.0,10.6,7.2,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-16,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Tuesday,March,0.0,5.0,5.0,1.0,2.0,2.0,0.0,22.0,22.0,59.0,0.3,0.0,0.0,10.0,7.2,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-17,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Wednesday,March,0.0,3.0,9.0,0.0,11.0,4.0,0.0,24.0,21.0,72.0,0.0,0.0,0.0,17.8,1.7,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-18,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Thursday,March,0.0,5.0,9.0,0.0,8.0,11.0,0.0,28.0,21.0,82.0,0.0,0.0,0.0,20.6,2.8,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-19,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Friday,March,0.0,6.0,11.0,0.0,14.0,3.0,0.0,20.0,21.0,75.0,0.0,0.0,0.0,21.7,3.3,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-20,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Saturday,March,0.0,8.0,15.0,0.0,13.0,9.0,1.0,18.0,20.0,84.0,0.0,0.0,0.0,22.8,4.4,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-21,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Sunday,March,0.0,9.0,9.0,0.0,12.0,4.0,2.0,23.0,16.0,75.0,0.0,0.0,0.0,24.4,6.1,13.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-22,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Monday,March,0.0,4.0,11.0,1.0,8.0,9.0,1.0,31.0,26.0,91.0,0.0,0.0,0.0,25.0,13.3,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-23,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Tuesday,March,0.0,11.0,16.0,0.0,6.0,12.0,0.0,15.0,31.0,91.0,8.1,0.0,0.0,18.3,7.8,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-24,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Wednesday,March,0.0,12.0,11.0,0.0,12.0,10.0,0.0,17.0,23.0,85.0,0.0,0.0,0.0,11.7,7.8,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-25,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Thursday,March,0.0,15.0,10.0,0.0,10.0,23.0,1.0,14.0,26.0,99.0,0.0,0.0,0.0,20.0,5.6,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-26,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Friday,March,2.0,7.0,13.0,0.0,8.0,10.0,0.0,25.0,24.0,89.0,6.9,0.0,0.0,23.3,7.8,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-27,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Saturday,March,0.0,8.0,7.0,2.0,14.0,10.0,0.0,24.0,13.0,78.0,0.0,0.0,0.0,9.4,-1.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-28,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Sunday,March,0.0,7.0,8.0,0.0,15.0,5.0,2.0,24.0,9.0,70.0,0.0,0.0,0.0,9.4,-1.1,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-29,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Monday,March,0.0,5.0,9.0,0.0,13.0,9.0,0.0,31.0,18.0,85.0,20.8,0.0,0.0,16.7,3.9,10.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-30,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Tuesday,March,0.0,7.0,11.0,4.0,7.0,10.0,1.0,22.0,9.0,71.0,6.1,0.0,0.0,13.9,6.7,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-03-31,3,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,116,228","2,907,816","208,412",6.7,11.0,47900.0,Wednesday,March,0.0,3.0,3.0,0.0,13.0,11.0,0.0,23.0,32.0,85.0,0.0,0.0,0.0,13.3,7.2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2010-04-01,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Thursday,April,0.0,10.0,9.0,0.0,8.0,19.0,1.0,13.0,36.0,96.0,0.0,0.0,0.0,22.2,6.1,7.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-02,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Friday,April,0.0,11.0,7.0,0.0,10.0,9.0,2.0,27.0,29.0,95.0,0.0,0.0,0.0,25.0,7.8,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-03,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Saturday,April,0.0,10.0,5.0,0.0,7.0,15.0,1.0,18.0,25.0,81.0,0.0,0.0,0.0,25.6,8.3,12.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-04,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Sunday,April,0.0,2.0,3.0,0.0,7.0,6.0,1.0,34.0,16.0,69.0,0.0,0.0,0.0,25.6,6.1,12.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-05,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Monday,April,0.0,2.0,6.0,0.0,6.0,8.0,0.0,20.0,25.0,67.0,0.0,0.0,0.0,25.6,10.6,11.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-06,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Tuesday,April,0.0,8.0,11.0,1.0,7.0,8.0,0.0,17.0,24.0,76.0,0.0,0.0,0.0,29.4,11.7,18.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-07,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Wednesday,April,0.0,9.0,10.0,0.0,12.0,6.0,1.0,25.0,28.0,91.0,0.0,0.0,0.0,33.3,17.2,19.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-08,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Thursday,April,1.0,7.0,11.0,0.0,8.0,8.0,0.0,13.0,16.0,64.0,0.0,0.0,0.0,32.8,19.4,21.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-09,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Friday,April,0.0,6.0,5.0,0.0,12.0,11.0,1.0,10.0,23.0,68.0,21.1,0.0,0.0,28.9,9.4,9.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-10,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Saturday,April,0.0,7.0,6.0,1.0,11.0,11.0,0.0,24.0,20.0,80.0,0.0,0.0,0.0,13.9,3.9,8.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-11,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Sunday,April,1.0,10.0,6.0,1.0,9.0,10.0,0.0,20.0,14.0,71.0,0.0,0.0,0.0,18.9,3.9,10.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-12,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Monday,April,0.0,2.0,13.0,0.0,10.0,6.0,0.0,20.0,22.0,73.0,0.0,0.0,0.0,25.6,10.6,13.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-13,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Tuesday,April,0.0,5.0,9.0,0.0,3.0,6.0,0.0,34.0,19.0,76.0,0.0,0.0,0.0,23.3,9.4,11.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-14,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Wednesday,April,0.0,3.0,7.0,1.0,8.0,15.0,1.0,18.0,23.0,76.0,4.8,0.0,0.0,11.7,5.0,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-15,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Thursday,April,0.0,6.0,11.0,0.0,9.0,15.0,0.0,28.0,21.0,90.0,0.0,0.0,0.0,17.8,5.6,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-16,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Friday,April,0.0,11.0,16.0,0.0,13.0,9.0,1.0,32.0,32.0,114.0,0.0,0.0,0.0,24.4,10.0,17.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Emancipation Day,False
2010-04-17,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Saturday,April,0.0,12.0,12.0,0.0,16.0,13.0,3.0,37.0,27.0,120.0,0.5,0.0,0.0,29.4,14.4,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-18,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Sunday,April,1.0,8.0,3.0,0.0,5.0,12.0,1.0,43.0,26.0,99.0,0.0,0.0,0.0,18.3,3.3,6.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-19,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Monday,April,0.0,8.0,11.0,0.0,12.0,4.0,0.0,29.0,20.0,84.0,0.0,0.0,0.0,14.4,6.7,8.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-20,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Tuesday,April,0.0,9.0,11.0,0.0,7.0,9.0,0.0,21.0,22.0,79.0,0.0,0.0,0.0,19.4,5.6,9.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-21,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Wednesday,April,0.0,6.0,6.0,0.0,12.0,12.0,1.0,22.0,25.0,84.0,0.0,0.0,0.0,19.4,5.6,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-22,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Thursday,April,0.0,7.0,13.0,0.0,9.0,12.0,0.0,26.0,40.0,107.0,0.0,0.0,0.0,16.7,10.0,11.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-23,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Friday,April,0.0,11.0,12.0,0.0,19.0,15.0,0.0,19.0,23.0,99.0,0.0,0.0,0.0,23.9,9.4,12.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-24,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Saturday,April,0.0,4.0,9.0,0.0,15.0,8.0,0.0,32.0,9.0,77.0,0.0,0.0,0.0,22.8,10.0,13.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-25,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Sunday,April,0.0,8.0,5.0,0.0,11.0,6.0,0.0,15.0,11.0,56.0,4.3,0.0,0.0,20.0,11.1,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-26,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Monday,April,0.0,6.0,9.0,0.0,8.0,14.0,1.0,32.0,22.0,92.0,1.3,0.0,0.0,25.6,12.2,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-27,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Tuesday,April,1.0,6.0,18.0,0.0,7.0,7.0,0.0,27.0,35.0,101.0,4.3,0.0,0.0,17.2,12.8,13.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-28,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Wednesday,April,0.0,13.0,13.0,0.0,8.0,11.0,0.0,23.0,26.0,94.0,0.0,0.0,0.0,17.8,5.6,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-29,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Thursday,April,0.0,3.0,13.0,0.0,9.0,6.0,0.0,41.0,33.0,105.0,0.0,0.0,0.0,15.6,4.4,10.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-04-30,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0,Friday,April,0.0,3.0,15.0,0.0,20.0,11.0,2.0,30.0,23.0,104.0,0.0,0.0,0.0,22.8,6.7,10.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2010-05-01,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Saturday,May,0.0,4.0,10.0,2.0,14.0,16.0,1.0,26.0,12.0,85.0,0.0,0.0,0.0,28.9,10.6,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-02,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Sunday,May,0.0,10.0,3.0,0.0,12.0,8.0,0.0,26.0,15.0,74.0,0.3,0.0,0.0,31.7,18.9,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-03,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Monday,May,0.0,4.0,11.0,0.0,14.0,16.0,0.0,31.0,31.0,107.0,10.2,0.0,0.0,32.2,17.2,22.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-04,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Tuesday,May,0.0,7.0,8.0,0.0,11.0,12.0,1.0,28.0,34.0,101.0,0.0,0.0,0.0,27.8,18.9,22.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-05,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Wednesday,May,0.0,16.0,13.0,0.0,13.0,7.0,1.0,27.0,20.0,97.0,0.0,0.0,0.0,28.3,12.2,17.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-06,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Thursday,May,0.0,10.0,6.0,0.0,9.0,10.0,0.0,27.0,25.0,87.0,0.0,0.0,0.0,28.3,17.2,21.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-07,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Friday,May,1.0,11.0,12.0,0.0,16.0,10.0,0.0,38.0,31.0,119.0,0.0,0.0,0.0,27.8,10.6,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-08,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Saturday,May,0.0,9.0,8.0,1.0,11.0,12.0,1.0,38.0,22.0,102.0,0.0,0.0,0.0,25.0,10.0,22.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-09,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Sunday,May,0.0,5.0,7.0,0.0,13.0,13.0,0.0,19.0,20.0,77.0,0.0,0.0,0.0,25.0,8.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-10,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Monday,May,0.0,4.0,9.0,0.0,10.0,13.0,1.0,23.0,24.0,84.0,0.0,0.0,0.0,16.7,6.1,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-11,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Tuesday,May,0.0,4.0,8.0,0.0,12.0,13.0,0.0,21.0,21.0,79.0,0.0,0.0,0.0,18.3,5.0,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-12,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Wednesday,May,0.0,6.0,12.0,0.0,6.0,12.0,0.0,22.0,27.0,85.0,2.5,0.0,0.0,16.1,10.0,16.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-13,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Thursday,May,0.0,2.0,11.0,0.0,9.0,15.0,0.0,14.0,36.0,87.0,4.3,0.0,0.0,26.7,11.1,11.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-14,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Friday,May,0.0,6.0,9.0,0.0,7.0,17.0,0.0,27.0,33.0,99.0,0.0,0.0,0.0,16.7,11.1,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-15,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Saturday,May,0.0,7.0,12.0,0.0,18.0,12.0,1.0,25.0,30.0,105.0,7.4,0.0,0.0,30.6,16.7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-16,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Sunday,May,0.0,5.0,5.0,1.0,10.0,12.0,0.0,29.0,26.0,88.0,0.0,0.0,0.0,26.1,12.8,15.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-17,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Monday,May,0.0,5.0,15.0,0.0,11.0,14.0,0.0,30.0,30.0,105.0,0.8,0.0,0.0,23.3,13.9,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-18,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Tuesday,May,0.0,5.0,12.0,0.0,12.0,9.0,1.0,22.0,31.0,92.0,13.7,0.0,0.0,17.8,11.1,12.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-19,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Wednesday,May,0.0,5.0,13.0,0.0,8.0,11.0,1.0,18.0,39.0,95.0,4.3,0.0,0.0,13.9,9.4,12.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-20,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Thursday,May,1.0,10.0,9.0,1.0,20.0,16.0,0.0,32.0,31.0,120.0,0.0,0.0,0.0,18.3,10.6,16.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-21,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Friday,May,0.0,5.0,19.0,0.0,8.0,10.0,0.0,23.0,41.0,106.0,0.0,0.0,0.0,27.8,13.3,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-22,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Saturday,May,0.0,7.0,11.0,0.0,16.0,14.0,0.0,17.0,37.0,102.0,0.0,0.0,0.0,30.0,17.8,18.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-23,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Sunday,May,1.0,12.0,5.0,0.0,12.0,15.0,0.0,24.0,29.0,98.0,14.5,0.0,0.0,26.1,18.3,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-24,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Monday,May,1.0,6.0,12.0,0.0,6.0,10.0,0.0,11.0,30.0,76.0,0.8,0.0,0.0,22.8,18.3,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-25,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Tuesday,May,0.0,7.0,16.0,0.0,10.0,10.0,0.0,22.0,29.0,94.0,0.0,0.0,0.0,26.1,18.3,18.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2010-05-26,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0,Wednesday,May,0.0,7.0,9.0,0.0,8.0,16.0,0.0,18.0,20.0,78.0,0.0,0.0,0.0,26.7,15.6,21.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
